url,page_type,cidade,title_current,title_length,title_mobile_length,title_issues,meta_current,meta_length,meta_mobile_length,meta_issues,total_issues,status,suggestions
aparecida-de-goiania-go/aluguel-de-transpaleteira/index.html,aluguel,Aparecida Deiania,Aluguel de Transpaleteira Elétrica em Aparecida de Goiânia | Move Máquinas,74,50,"Title muito longo (74 chars, ideal <70); Marca 'Clark' ausente (recomendado para diferencial)",,0,0,"CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile; Localidade ausente (adicione cidade)",5,⚠️ 5 issue(s),"[{""option"": 1, ""title"": ""Aluguel Empilhadeira Clark em Aparecida Deiania | Entrega Hoje"", ""meta"": ""Empilhadeira Clark para alugar em Aparecida Deiania. Entrega hoje, manutenção inclusa. +20 anos. (62 98434-3800)"", ""title_length"": 62, ""meta_length"": 112, ""title_mobile_ok"": false, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 2, ""title"": ""Empilhadeira para Alugar em Aparecida Deiania | Entrega Hoje"", ""meta"": ""Aluguel de Empilhadeira em Aparecida Deiania. Orçamento sem taxa. Entrega rápida, técnicos certificados. Chamar agora."", ""title_length"": 60, ""meta_length"": 118, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 3, ""title"": ""Alugar Empilhadeira em Aparecida Deiania | Entrega Hoje Clark"", ""meta"": ""Empilhadeira para alugar em Aparecida Deiania. Modelos premium Clark. Manutenção, combustível e seguro inclusos."", ""title_length"": 61, ""meta_length"": 112, ""title_mobile_ok"": false, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
aparecida-de-goiania-go/curso-de-operador-de-empilhadeira/index.html,curso,Aparecida Deiania,Curso de Operador de Empilhadeira NR-11 em Aparecida de Goiânia | Move Máquinas,79,50,"Title muito longo (79 chars, ideal <70); Marca 'Clark' ausente (recomendado para diferencial)",,0,0,"CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile; Localidade ausente (adicione cidade)",5,⚠️ 5 issue(s),"[{""option"": 1, ""title"": ""Curso NR-11 em Aparecida Deiania | Certificado Profissional"", ""meta"": ""Curso Empilhadeira em Aparecida Deiania. Certificado oficial, prático, turmas semanais. Instrutor experiente. (62 98434-3800)"", ""title_length"": 59, ""meta_length"": 125, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 2, ""title"": ""Treinamento NR-11 em Aparecida Deiania | Certificado Oficial"", ""meta"": ""Treinamento Empilhadeira em Aparecida Deiania. Teoria + prática com equipamentos reais. Vagas limitadas. Matricule-se."", ""title_length"": 60, ""meta_length"": 118, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 3, ""title"": ""NR-11 Prático em Aparecida Deiania | Certificação Oficial"", ""meta"": ""Empilhadeira prático em Aparecida Deiania. Certificação reconhecida, próximas turmas abertas. Inscreva-se agora."", ""title_length"": 57, ""meta_length"": 112, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
aparecida-de-goiania-go/manutencao-empilhadeira/index.html,manutencao,Aparecida Deiania,Manutenção de Empilhadeira em Aparecida de Goiânia | Preventiva e Corretiva Clark | Movemáquinas,96,50,"Title muito longo (96 chars, ideal <70)","Manutenção preventiva e corretiva de empilhadeira em Aparecida de Goiânia. Técnicos certificados Clark, atendimento in loco, plano de revisões. Movemáquinas: +20 anos no mercado.",178,120,"Meta muito longa (178 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",3,⚠️ 3 issue(s),"[{""option"": 1, ""title"": ""Manutenção Empilhadeira em Aparecida Deiania | Técnicos 24/7"", ""meta"": ""Manutenção de Empilhadeira em Aparecida Deiania. Técnicos certificados Clark, peças originais, 24/7. (62 98434-3800)"", ""title_length"": 60, ""meta_length"": 116, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 2, ""title"": ""Serviço de Manutenção em Aparecida Deiania | Técnicos 24/7"", ""meta"": ""Serviço de manutenção em Aparecida Deiania. Preventiva e corretiva, peças originais, garantia. Chamar agora."", ""title_length"": 58, ""meta_length"": 108, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 3, ""title"": ""Empilhadeira - Manutenção em Aparecida Deiania | Técnicos 24/7"", ""meta"": ""Manutenção Empilhadeira em Aparecida Deiania. Técnicos especializados, diagnóstico grátis, entrega rápida."", ""title_length"": 62, ""meta_length"": 106, ""title_mobile_ok"": false, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
aparecida-de-goiania-go/pecas-e-assistencia-empilhadeira/index.html,pecas,Aparecida Deiania,Peças para Empilhadeira em Aparecida de Goiânia | Assistência Clark | Movemáquinas,82,50,"Title muito longo (82 chars, ideal <70)","Peças originais Clark e assistência técnica para empilhadeira em Aparecida de Goiânia. Garfos, mastro, hidráulico, motor. Entrega rápida, técnicos certificados. Movemáquinas: +20 anos de mercado.",195,120,"Meta muito longa (195 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s),"[{""option"": 1, ""title"": ""Peças Clark em Aparecida Deiania | Originais Garantidas"", ""meta"": ""Peças originais Clark em Aparecida Deiania. Garantia do fabricante, compatibilidade 100%, estoque. (62 98434-3800)"", ""title_length"": 55, ""meta_length"": 114, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 2, ""title"": ""Peças Empilhadeira em Aparecida Deiania | Originais Garantidas"", ""meta"": ""Peças e componentes Clark em Aparecida Deiania. 20+ anos, técnicos especializados, diagnóstico grátis."", ""title_length"": 62, ""meta_length"": 102, ""title_mobile_ok"": false, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 3, ""title"": ""Empilhadeira Clark em Aparecida Deiania | Originais Garantidas"", ""meta"": ""Peças Empilhadeira Clark em Aparecida Deiania. Originais, garantidas, entrega rápida. Cotação sem taxa."", ""title_length"": 62, ""meta_length"": 103, ""title_mobile_ok"": false, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
author/marcio-lima/index.html,other,Author,Márcio Lima | Especialista em Locação de Equipamentos Industriais,65,50,✅,"Márcio Lima é Diretor Comercial da Move Máquinas, com mais de 20 anos de experiência em locação de empilhadeiras, plataformas elevatórias e equipamentos industriais no Centro-Oeste do Brasil.",191,120,"Meta muito longa (191 chars, ideal <160)",1,⚠️ 1 issue(s),"[{""option"": 1, ""title"": """", ""meta"": """", ""title_length"": 0, ""meta_length"": 0, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
blog/alugar-ou-comprar/index.html,blog,Blog,Alugar ou Comprar Empilhadeira: Quando Vale Cada Opção | MoveMáquinas,69,50,✅,"Alugar ou comprar empilhadeira? Comparativo imparcial com dados reais: TCO de 24 meses, custos ocultos, cenários onde cada opção vence. Tabela lado a lado para decidir com segurança.",182,120,"Meta muito longa (182 chars, ideal <160)",1,⚠️ 1 issue(s),"[{""option"": 1, ""title"": ""{pergunta} | {insight}"", ""meta"": ""{pergunta} Guia completo com exemplos, custos e diferenças. Leia agora para tomar melhor decisão."", ""title_length"": 42, ""meta_length"": 117, ""title_mobile_ok"": true, ""meta_mobile_ok"": true}, {""option"": 2, ""title"": ""{titulo} | Guia Completo"", ""meta"": ""{titulo} Entenda os requisitos, custos e quando necessário. Consultoria gratuita."", ""title_length"": 44, ""meta_length"": 101, ""title_mobile_ok"": true, ""meta_mobile_ok"": true}]"
blog/andaime-vilao-cronograma-obra/index.html,blog,Blog,Por que Andaime é o Maior Vilão do Cronograma da Sua Obra | MoveMáquinas,72,50,"Title muito longo (72 chars, ideal <70)",Descubra quantos dias por pavimento o ciclo monta-desmonta do andaime rouba do seu cronograma. Conta real com dados de canteiro e alternativas que não param a obra.,164,120,"Meta muito longa (164 chars, ideal <160)",2,⚠️ 2 issue(s),"[{""option"": 1, ""title"": ""{pergunta} | {insight}"", ""meta"": ""{pergunta} Guia completo com exemplos, custos e diferenças. Leia agora para tomar melhor decisão."", ""title_length"": 42, ""meta_length"": 117, ""title_mobile_ok"": true, ""meta_mobile_ok"": true}, {""option"": 2, ""title"": ""{titulo} | Guia Completo"", ""meta"": ""{titulo} Entenda os requisitos, custos e quando necessário. Consultoria gratuita."", ""title_length"": 44, ""meta_length"": 101, ""title_mobile_ok"": true, ""meta_mobile_ok"": true}]"
blog/andaime-vs-plataforma-custo-real/index.html,blog,Blog,Andaime vs Plataforma Elevatória: Custo Real por Metro de Obra | MoveMáquinas,77,50,"Title muito longo (77 chars, ideal <70)","Comparativo com dados reais: custo por m² executado, breakdown de 6 linhas do andaime, cenário de 500 m² e 3 situações onde andaime ainda compensa.",147,120,✅,1,⚠️ 1 issue(s),"[{""option"": 1, ""title"": ""{pergunta} | {insight}"", ""meta"": ""{pergunta} Guia completo com exemplos, custos e diferenças. Leia agora para tomar melhor decisão."", ""title_length"": 42, ""meta_length"": 117, ""title_mobile_ok"": true, ""meta_mobile_ok"": true}, {""option"": 2, ""title"": ""{titulo} | Guia Completo"", ""meta"": ""{titulo} Entenda os requisitos, custos e quando necessário. Consultoria gratuita."", ""title_length"": 44, ""meta_length"": 101, ""title_mobile_ok"": true, ""meta_mobile_ok"": true}]"
blog/plataforma-nr35-responsabilidade/index.html,blog,Blog,Trabalho em Altura e NR-35: O que o Engenheiro Precisa Garantir | MoveMáquinas,78,50,"Title muito longo (78 chars, ideal <70)","NR-35 na prática: checklist de inspeção, APR, Permissão de Trabalho e responsabilidades do engenheiro. Guia completo com procedimentos e soluções para trabalho em altura seguro.",177,120,"Meta muito longa (177 chars, ideal <160)",2,⚠️ 2 issue(s),"[{""option"": 1, ""title"": ""{pergunta} | {insight}"", ""meta"": ""{pergunta} Guia completo com exemplos, custos e diferenças. Leia agora para tomar melhor decisão."", ""title_length"": 42, ""meta_length"": 117, ""title_mobile_ok"": true, ""meta_mobile_ok"": true}, {""option"": 2, ""title"": ""{titulo} | Guia Completo"", ""meta"": ""{titulo} Entenda os requisitos, custos e quando necessário. Consultoria gratuita."", ""title_length"": 44, ""meta_length"": 101, ""title_mobile_ok"": true, ""meta_mobile_ok"": true}]"
brasilia-df/aluguel-de-empilhadeira-combustao/index.html,aluguel,Brasilia,Locação de Empilhadeira a Combustão em Brasília-DF | Movemáquinas,65,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Empilhadeira Clark a combustão para locação em Brasília. L25, GTS, S-Series e C-Series de 2.000 a 8.000 kg. Atende galpões logísticos do SIA, CDs de atacadistas em Taguatinga e Ceilândia, construção civil e Polo JK. Entrega via BR-060, manutenção inclusa.",255,120,"Meta muito longa (255 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s),"[{""option"": 1, ""title"": ""Aluguel Empilhadeira Clark em Brasilia | Entrega Hoje"", ""meta"": ""Empilhadeira Clark para alugar em Brasilia. Entrega hoje, manutenção inclusa. +20 anos. (62 98434-3800)"", ""title_length"": 53, ""meta_length"": 103, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 2, ""title"": ""Empilhadeira para Alugar em Brasilia | Entrega Hoje"", ""meta"": ""Aluguel de Empilhadeira em Brasilia. Orçamento sem taxa. Entrega rápida, técnicos certificados. Chamar agora."", ""title_length"": 51, ""meta_length"": 109, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 3, ""title"": ""Alugar Empilhadeira em Brasilia | Entrega Hoje Clark"", ""meta"": ""Empilhadeira para alugar em Brasilia. Modelos premium Clark. Manutenção, combustível e seguro inclusos."", ""title_length"": 52, ""meta_length"": 103, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
brasilia-df/aluguel-de-plataforma-elevatoria-articulada/index.html,aluguel,Brasilia,Locação de Plataforma Articulada em Brasília-DF | Movemáquinas,62,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Plataforma articulada para locação em Brasília: 12 e 15 metros de alcance, diesel ou elétrica. Manutenção de edifícios governamentais na Esplanada, fachadas em Águas Claras e Asa Norte, galpões no SIA. Manutenção inclusa, entrega via BR-060. Valor sob consulta.",261,120,"Meta muito longa (261 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",4,⚠️ 4 issue(s),"[{""option"": 1, ""title"": ""Aluguel Empilhadeira Clark em Brasilia | Entrega Hoje"", ""meta"": ""Empilhadeira Clark para alugar em Brasilia. Entrega hoje, manutenção inclusa. +20 anos. (62 98434-3800)"", ""title_length"": 53, ""meta_length"": 103, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 2, ""title"": ""Empilhadeira para Alugar em Brasilia | Entrega Hoje"", ""meta"": ""Aluguel de Empilhadeira em Brasilia. Orçamento sem taxa. Entrega rápida, técnicos certificados. Chamar agora."", ""title_length"": 51, ""meta_length"": 109, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 3, ""title"": ""Alugar Empilhadeira em Brasilia | Entrega Hoje Clark"", ""meta"": ""Empilhadeira para alugar em Brasilia. Modelos premium Clark. Manutenção, combustível e seguro inclusos."", ""title_length"": 52, ""meta_length"": 103, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
brasilia-df/aluguel-de-plataforma-elevatoria-tesoura/index.html,aluguel,Brasilia,Locação de Plataforma Tesoura em Brasília-DF | Movemáquinas,59,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Plataforma elevatória tesoura para locação em Brasília-DF: modelos elétricos 8-10 m e diesel 12-15 m. Ideal para manutenção predial em shoppings como ParkShopping e Conjunto Nacional, edifícios comerciais do SIA e reformas em Águas Claras. Entrega via BR-060, manutenção inclusa.",279,120,"Meta muito longa (279 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s),"[{""option"": 1, ""title"": ""Aluguel Empilhadeira Clark em Brasilia | Entrega Hoje"", ""meta"": ""Empilhadeira Clark para alugar em Brasilia. Entrega hoje, manutenção inclusa. +20 anos. (62 98434-3800)"", ""title_length"": 53, ""meta_length"": 103, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 2, ""title"": ""Empilhadeira para Alugar em Brasilia | Entrega Hoje"", ""meta"": ""Aluguel de Empilhadeira em Brasilia. Orçamento sem taxa. Entrega rápida, técnicos certificados. Chamar agora."", ""title_length"": 51, ""meta_length"": 109, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 3, ""title"": ""Alugar Empilhadeira em Brasilia | Entrega Hoje Clark"", ""meta"": ""Empilhadeira para alugar em Brasilia. Modelos premium Clark. Manutenção, combustível e seguro inclusos."", ""title_length"": 52, ""meta_length"": 103, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
brasilia-df/aluguel-de-transpaleteira/index.html,aluguel,Brasilia,Locação de Transpaleteira Elétrica em Brasília-DF | Movemáquinas,64,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Transpaleteira elétrica Clark para locação em Brasília-DF. Modelos WPio15, PWio20, PPXs20, SWX16 e WPX35 com lítio 24V. Atendemos atacadistas do Atacadão, Assaí e Makro, CDs logísticos do SIA e indústria farmacêutica. Entrega via BR-060, manutenção inclusa.",257,120,"Meta muito longa (257 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s),"[{""option"": 1, ""title"": ""Aluguel Empilhadeira Clark em Brasilia | Entrega Hoje"", ""meta"": ""Empilhadeira Clark para alugar em Brasilia. Entrega hoje, manutenção inclusa. +20 anos. (62 98434-3800)"", ""title_length"": 53, ""meta_length"": 103, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 2, ""title"": ""Empilhadeira para Alugar em Brasilia | Entrega Hoje"", ""meta"": ""Aluguel de Empilhadeira em Brasilia. Orçamento sem taxa. Entrega rápida, técnicos certificados. Chamar agora."", ""title_length"": 51, ""meta_length"": 109, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 3, ""title"": ""Alugar Empilhadeira em Brasilia | Entrega Hoje Clark"", ""meta"": ""Empilhadeira para alugar em Brasilia. Modelos premium Clark. Manutenção, combustível e seguro inclusos."", ""title_length"": 52, ""meta_length"": 103, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
brasilia-df/curso-de-operador-de-empilhadeira/index.html,curso,Brasilia,Curso de Operador de Empilhadeira em Brasília-DF (NR-11) | Movemáquinas,71,50,"Title muito longo (71 chars, ideal <70); Marca 'Clark' ausente (recomendado para diferencial)","Curso NR-11 para operadores de empilhadeira em Brasília-DF. Treinamento teórico e prático com Clark, 22h de formação, certificado nacional. Atendemos CDs logísticos do SIA, obras de construção civil em Águas Claras e atacadistas. In Company no DF ou presencial na sede. +4.000 formados.",286,120,"Meta muito longa (286 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s),"[{""option"": 1, ""title"": ""Curso NR-11 em Brasilia | Certificado Profissional"", ""meta"": ""Curso Empilhadeira em Brasilia. Certificado oficial, prático, turmas semanais. Instrutor experiente. (62 98434-3800)"", ""title_length"": 50, ""meta_length"": 116, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 2, ""title"": ""Treinamento NR-11 em Brasilia | Certificado Oficial"", ""meta"": ""Treinamento Empilhadeira em Brasilia. Teoria + prática com equipamentos reais. Vagas limitadas. Matricule-se."", ""title_length"": 51, ""meta_length"": 109, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 3, ""title"": ""NR-11 Prático em Brasilia | Certificação Oficial"", ""meta"": ""Empilhadeira prático em Brasilia. Certificação reconhecida, próximas turmas abertas. Inscreva-se agora."", ""title_length"": 48, ""meta_length"": 103, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
brasilia-df/manutencao-empilhadeira/index.html,manutencao,Brasilia,Manutenção de Empilhadeira em Brasília | Preventiva e Corretiva Clark | Movemáquinas,84,50,"Title muito longo (84 chars, ideal <70)","Manutenção preventiva e corretiva de empilhadeira em Brasília. Técnicos certificados Clark, atendimento in loco, plano de revisões. Movemáquinas: +20 anos no mercado.",166,120,"Meta muito longa (166 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",3,⚠️ 3 issue(s),"[{""option"": 1, ""title"": ""Manutenção Empilhadeira em Brasilia | Técnicos 24/7"", ""meta"": ""Manutenção de Empilhadeira em Brasilia. Técnicos certificados Clark, peças originais, 24/7. (62 98434-3800)"", ""title_length"": 51, ""meta_length"": 107, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 2, ""title"": ""Serviço de Manutenção em Brasilia | Técnicos 24/7"", ""meta"": ""Serviço de manutenção em Brasilia. Preventiva e corretiva, peças originais, garantia. Chamar agora."", ""title_length"": 49, ""meta_length"": 99, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 3, ""title"": ""Empilhadeira - Manutenção em Brasilia | Técnicos 24/7"", ""meta"": ""Manutenção Empilhadeira em Brasilia. Técnicos especializados, diagnóstico grátis, entrega rápida."", ""title_length"": 53, ""meta_length"": 97, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
brasilia-df/pecas-e-assistencia-empilhadeira/index.html,pecas,Brasilia,Peças para Empilhadeira em Brasília | Assistência Clark | Movemáquinas,70,50,✅,"Peças originais Clark e assistência técnica para empilhadeira em Brasília. Garfos, mastro, hidráulico, motor. Entrega rápida, técnicos certificados. Movemáquinas: +20 anos de mercado.",183,120,"Meta muito longa (183 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",2,⚠️ 2 issue(s),"[{""option"": 1, ""title"": ""Peças Clark em Brasilia | Originais Garantidas"", ""meta"": ""Peças originais Clark em Brasilia. Garantia do fabricante, compatibilidade 100%, estoque. (62 98434-3800)"", ""title_length"": 46, ""meta_length"": 105, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 2, ""title"": ""Peças Empilhadeira em Brasilia | Originais Garantidas"", ""meta"": ""Peças e componentes Clark em Brasilia. 20+ anos, técnicos especializados, diagnóstico grátis."", ""title_length"": 53, ""meta_length"": 93, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}, {""option"": 3, ""title"": ""Empilhadeira Clark em Brasilia | Originais Garantidas"", ""meta"": ""Peças Empilhadeira Clark em Brasilia. Originais, garantidas, entrega rápida. Cotação sem taxa."", ""title_length"": 53, ""meta_length"": 94, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.7⭐ (30 reviews)""}]"
caldas-novas-go/aluguel-de-empilhadeira-combustao/index.html,aluguel,Caldas Novas,Locação de Empilhadeira a Combustão em Caldas Novas-GO | Movemáquinas,69,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Clark para Caldas Novas a combustão para locação em Caldas Novas valor sob consulta. Modelos L25, GTS, S-Series e C-Series de 2.000 a 8.000 kg. Ideal para canteiros de obras de hotéis e resorts, depósitos de materiais e distribuidoras. Manutenção inclusa, entrega via GO-139.",275,120,"Meta muito longa (275 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s),"[{""option"": 1, ""title"": ""Aluguel Empilhadeira Clark em Caldas Novas | Entrega Hoje"", ""meta"": ""Empilhadeira Clark para alugar em Caldas Novas. Entrega hoje, manutenção inclusa. +20 anos. (62 98434-3800)"", ""title_length"": 57, ""meta_length"": 107, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.8⭐ (48 reviews)""}, {""option"": 2, ""title"": ""Empilhadeira para Alugar em Caldas Novas | Entrega Hoje"", ""meta"": ""Aluguel de Empilhadeira em Caldas Novas. Orçamento sem taxa. Entrega rápida, técnicos certificados. Chamar agora."", ""title_length"": 55, ""meta_length"": 113, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.8⭐ (48 reviews)""}, {""option"": 3, ""title"": ""Alugar Empilhadeira em Caldas Novas | Entrega Hoje Clark"", ""meta"": ""Empilhadeira para alugar em Caldas Novas. Modelos premium Clark. Manutenção, combustível e seguro inclusos."", ""title_length"": 56, ""meta_length"": 107, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.8⭐ (48 reviews)""}]"
caldas-novas-go/aluguel-de-plataforma-elevatoria-articulada/index.html,aluguel,Caldas Novas,Locação de Plataforma Articulada em Caldas Novas-GO | Movemáquinas,66,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Plataforma articulada para locação em Caldas Novas valor sob consulta. Manutenção de fachadas de hotéis e resorts, painéis em parques aquáticos e obras da expansão hoteleira. Modelos 12 e 15m, diesel ou elétrica. Entrega pela GO-139.",233,120,"Meta muito longa (233 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",4,⚠️ 4 issue(s),"[{""option"": 1, ""title"": ""Aluguel Empilhadeira Clark em Caldas Novas | Entrega Hoje"", ""meta"": ""Empilhadeira Clark para alugar em Caldas Novas. Entrega hoje, manutenção inclusa. +20 anos. (62 98434-3800)"", ""title_length"": 57, ""meta_length"": 107, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.8⭐ (48 reviews)""}, {""option"": 2, ""title"": ""Empilhadeira para Alugar em Caldas Novas | Entrega Hoje"", ""meta"": ""Aluguel de Empilhadeira em Caldas Novas. Orçamento sem taxa. Entrega rápida, técnicos certificados. Chamar agora."", ""title_length"": 55, ""meta_length"": 113, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.8⭐ (48 reviews)""}, {""option"": 3, ""title"": ""Alugar Empilhadeira em Caldas Novas | Entrega Hoje Clark"", ""meta"": ""Empilhadeira para alugar em Caldas Novas. Modelos premium Clark. Manutenção, combustível e seguro inclusos."", ""title_length"": 56, ""meta_length"": 107, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.8⭐ (48 reviews)""}]"
caldas-novas-go/aluguel-de-plataforma-elevatoria-tesoura/index.html,aluguel,Caldas Novas,Plataforma Tesoura para Locação em Caldas Novas-GO | Movemáquinas,65,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Plataforma tesoura elétrica e diesel em Caldas Novas: silenciosa, zero emissão, perfeita para lobbies de resorts, áreas de piscina coberta e salões de eventos. Manutenção inclusa, entrega via GO-139. Movemáquinas.",213,120,"Meta muito longa (213 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s),"[{""option"": 1, ""title"": ""Aluguel Empilhadeira Clark em Caldas Novas | Entrega Hoje"", ""meta"": ""Empilhadeira Clark para alugar em Caldas Novas. Entrega hoje, manutenção inclusa. +20 anos. (62 98434-3800)"", ""title_length"": 57, ""meta_length"": 107, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.8⭐ (48 reviews)""}, {""option"": 2, ""title"": ""Empilhadeira para Alugar em Caldas Novas | Entrega Hoje"", ""meta"": ""Aluguel de Empilhadeira em Caldas Novas. Orçamento sem taxa. Entrega rápida, técnicos certificados. Chamar agora."", ""title_length"": 55, ""meta_length"": 113, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.8⭐ (48 reviews)""}, {""option"": 3, ""title"": ""Alugar Empilhadeira em Caldas Novas | Entrega Hoje Clark"", ""meta"": ""Empilhadeira para alugar em Caldas Novas. Modelos premium Clark. Manutenção, combustível e seguro inclusos."", ""title_length"": 56, ""meta_length"": 107, ""title_mobile_ok"": true, ""meta_mobile_ok"": true, ""rating"": ""4.8⭐ (48 reviews)""}]"
